2050	;	1650	;	1150	;	0.5
1950	;	1750	;	1150	;	0.5
2050	;	1750	;	1150	;	0.5
1950	;	1850	;	1150	;	0.5
2050	;	1850	;	1150	;	0.5
1950	;	1950	;	1150	;	0.5
2050	;	1950	;	1150	;	0.5
1950	;	2050	;	1150	;	0.5
2050	;	2050	;	1150	;	0.5
1950	;	2150	;	1150	;	0.5
2050	;	2150	;	1150	;	0.5
1950	;	2250	;	1150	;	0.5
2050	;	2250	;	1150	;	0.5
1950	;	2350	;	1150	;	0.5
2050	;	2350	;	1150	;	0.5
1950	;	2450	;	1150	;	0.5
2050	;	2450	;	1150	;	0.5
1950	;	1550	;	1250	;	0.5
2050	;	1550	;	1250	;	0.5
1950	;	1650	;	1250	;	0.5
2050	;	1650	;	1250	;	0.5
1950	;	1750	;	1250	;	0.5
2050	;	1750	;	1250	;	0.5
1950	;	1850	;	1250	;	0.5
2050	;	1850	;	1250	;	0.5
1950	;	1950	;	1250	;	0.5
2050	;	1950	;	1250	;	0.5
1950	;	2050	;	1250	;	0.5
2050	;	2050	;	1250	;	0.5
1950	;	2150	;	1250	;	0.5
2050	;	2150	;	1250	;	0.5
1950	;	2250	;	1250	;	0.5
2050	;	2250	;	1250	;	0.5
1950	;	2350	;	1250	;	0.5
2050	;	2350	;	1250	;	0.5
1950	;	2450	;	1250	;	0.5
2050	;	2450	;	1250	;	0.5
1950	;	1550	;	1350	;	0.5
2050	;	1550	;	1350	;	0.5
1950	;	1650	;	1350	;	0.5
2050	;	1650	;	1350	;	0.5
1950	;	1750	;	1350	;	0.5
2050	;	1750	;	1350	;	0.5
1950	;	1850	;	1350	;	0.5
2050	;	1850	;	1350	;	0.5
1950	;	1950	;	1350	;	0.5
2050	;	1950	;	1350	;	0.5
1950	;	2050	;	1350	;	0.5
2050	;	2050	;	1350	;	0.5
1950	;	2150	;	1350	;	0.5
2050	;	2150	;	1350	;	0.5
1950	;	2250	;	1350	;	0.5
2050	;	2250	;	1350	;	0.5
1950	;	2350	;	1350	;	0.5
2050	;	2350	;	1350	;	0.5
1950	;	2450	;	1350	;	0.5
2050	;	2450	;	1350	;	0.5
1950	;	1550	;	1450	;	0.5
2050	;	1550	;	1450	;	0.5
1950	;	1650	;	1450	;	0.5
2050	;	1650	;	1450	;	0.5
1950	;	1750	;	1450	;	0.5
2050	;	1750	;	1450	;	0.5
1950	;	1850	;	1450	;	0.5
2050	;	1850	;	1450	;	0.5
1950	;	1950	;	1450	;	0.5
2050	;	1950	;	1450	;	0.5
1950	;	2050	;	1450	;	0.5
2050	;	2050	;	1450	;	0.5
1950	;	2150	;	1450	;	0.5
2050	;	2150	;	1450	;	0.5
1950	;	2250	;	1450	;	0.5
2050	;	2250	;	1450	;	0.5
1950	;	2350	;	1450	;	0.5
2050	;	2350	;	1450	;	0.5
1950	;	2450	;	1450	;	0.5
2050	;	2450	;	1450	;	0.5
1950	;	1550	;	1550	;	0.5
2050	;	1550	;	1550	;	0.5
1950	;	1650	;	1550	;	0.5
2050	;	1650	;	1550	;	0.5
1950	;	1750	;	1550	;	0.5
2050	;	1750	;	1550	;	0.5
1950	;	1850	;	1550	;	0.5
2050	;	1850	;	1550	;	0.5
1950	;	1950	;	1550	;	0.5
2050	;	1950	;	1550	;	0.5
1950	;	2050	;	1550	;	0.5
2050	;	2050	;	1550	;	0.5
1950	;	2150	;	1550	;	0.5
2050	;	2150	;	1550	;	0.5
1950	;	2250	;	1550	;	0.5
2050	;	2250	;	1550	;	0.5
1950	;	2350	;	1550	;	0.5
2050	;	2350	;	1550	;	0.5
1950	;	2450	;	1550	;	0.5
2050	;	2450	;	1550	;	0.5
1950	;	1550	;	1650	;	0.5
2050	;	1550	;	1650	;	0.5
1950	;	1650	;	1650	;	0.5
2050	;	1650	;	1650	;	0.5
1950	;	1750	;	1650	;	0.5
2050	;	1750	;	1650	;	0.5
1950	;	1850	;	1650	;	0.5
2050	;	1850	;	1650	;	0.5
1950	;	1950	;	1650	;	0.5
2050	;	1950	;	1650	;	0.5
1950	;	2050	;	1650	;	0.5
2050	;	2050	;	1650	;	0.5
1950	;	2150	;	1650	;	0.5
2050	;	2150	;	1650	;	0.5
1950	;	2250	;	1650	;	0.5
2050	;	2250	;	1650	;	0.5
1950	;	2350	;	1650	;	0.5
2050	;	2350	;	1650	;	0.5
1950	;	2450	;	1650	;	0.5
2050	;	2450	;	1650	;	0.5
